id,latitude,longitude,time,magnitude,mc_current
425,13.639,92.8043,2017-08-11 03:34:53,4.5,4.8
426,14.384,93.7029,2017-07-13 22:18:37,4.2,4.8
427,9.8244,93.9746,2017-07-12 22:33:37,4.3,4.8
428,10.0742,93.5741,2017-06-24 14:26:44,4.4,4.8
429,10.3004,93.2343,2017-05-30 22:24:43,4.4,4.8
430,12.7126,93.5971,2017-05-17 17:45:54,4.6,4.8
431,11.4865,95.052,2017-05-16 14:04:40,4.6,4.8
432,13.7401,92.548,2017-05-05 17:58:35,5.0,4.8
433,9.2736,87.0302,2017-04-22 18:45:12,4.1,4.8
434,14.4592,93.0491,2017-04-05 16:44:36,5.3,4.8
435,17.1534,95.9052,2017-03-30 10:34:53,4.2,4.8
436,9.9624,93.5567,2017-03-19 08:57:06,4.6,4.8
437,12.91,95.8132,2017-03-18 15:58:21,4.4,4.8
438,11.1741,92.8778,2017-03-17 14:01:43,4.8,4.8
439,17.3992,95.9996,2017-03-13 14:19:06,5.1,4.8
440,11.6348,92.1878,2017-03-01 16:21:05,4.1,4.8
441,12.2124,93.2046,2017-03-01 03:16:52,4.5,4.8
442,12.2,94.9698,2017-01-18 15:42:40,4.9,4.8
443,16.7482,94.12,2016-12-29 05:52:03,4.4,4.8
444,13.341,92.327,2016-12-27 21:21:53,4.4,4.8
445,12.3232,91.9315,2016-12-23 04:56:16,4.4,4.8
446,10.9345,91.886,2016-12-03 19:42:11,4.7,4.8
447,13.301,93.048,2016-09-20 09:10:11,4.3,4.8
448,10.3504,92.6927,2016-09-19 12:57:31,4.6,4.8
449,12.8909,92.492,2016-09-16 05:18:49,4.3,4.8
450,10.1636,91.7111,2016-09-15 02:30:46,5.0,4.8
451,10.2454,91.637,2016-09-13 11:59:49,4.7,4.8
452,9.8342,93.2204,2016-09-11 05:07:48,4.6,4.8
453,13.5061,92.7137,2016-09-04 22:28:38,4.2,4.8
454,9.0105,95.5605,2016-08-26 18:24:21,4.5,4.8
455,9.1191,94.4457,2016-08-26 18:22:55,4.4,4.8
456,9.2005,93.9551,2016-08-26 18:20:49,4.7,4.8
457,11.9017,93.5881,2016-08-18 18:23:56,4.6,4.8
458,14.9748,96.4342,2016-07-24 23:09:49,5.0,4.8
459,12.7303,93.3143,2016-07-24 15:33:07,4.4,4.8
460,15.4873,93.8979,2016-07-15 16:08:02,4.6,4.8
461,12.0821,95.1704,2016-07-13 17:56:32,4.5,4.8
462,10.2558,92.2057,2016-05-22 22:32:36,4.1,4.8
463,11.3506,91.5047,2016-05-09 16:03:47,5.2,4.8
464,11.2676,91.4012,2016-05-09 16:00:22,4.3,4.8
465,10.2055,91.5917,2016-04-24 21:55:42,4.3,4.8
466,9.9398,93.8287,2016-04-22 02:43:05,4.5,4.8
467,10.2564,93.7772,2016-04-19 20:47:57,4.4,4.8
468,10.2153,93.6895,2016-04-19 20:32:57,5.3,4.8
469,12.9466,92.3335,2016-04-18 15:29:54,4.7,4.8
470,12.5623,95.1787,2016-04-13 14:14:03,4.9,4.8
471,10.2834,93.5317,2016-03-13 15:04:36,4.3,4.8
472,10.3914,92.4579,2016-03-12 09:39:37,4.2,4.8
473,9.5751,93.4345,2016-03-08 09:55:34,4.4,4.8
474,10.2974,93.6503,2016-02-28 23:11:03,4.0,4.8
475,13.4762,93.915,2016-02-27 00:31:05,4.5,4.8
476,14.2695,93.2464,2016-02-04 15:30:49,5.1,4.8
477,10.3608,93.3475,2016-02-03 15:24:07,4.4,4.8
478,13.7261,93.8004,2016-01-27 22:09:56,4.6,4.8
479,11.7568,92.8636,2016-01-15 19:24:52,4.3,4.8
480,16.5725,96.4762,2016-01-12 14:59:35,4.4,4.8
481,13.5519,92.7103,2016-01-11 06:56:37,4.1,4.8
482,12.0291,93.1309,2016-01-04 02:28:04,4.2,4.8
483,9.4948,93.7925,2015-12-17 03:04:44,4.6,4.8
484,12.6843,93.4126,2015-12-16 04:48:19,4.7,4.8
485,10.4689,93.9392,2015-12-09 12:00:19,4.5,4.8
486,12.5328,93.687,2015-11-28 18:32:56,4.4,4.8
487,10.2874,91.622,2015-11-27 18:58:53,4.4,4.8
488,13.714,93.5448,2015-11-15 09:18:57,4.5,4.8
489,10.2513,93.803,2015-09-29 19:05:17,4.3,4.8
490,13.0849,92.4507,2015-09-23 04:51:32,4.4,4.8
491,12.1895,95.0107,2015-09-22 09:33:46,4.7,4.8
492,13.7951,92.7587,2015-08-29 02:05:16,4.2,4.8
493,11.0705,92.1049,2015-08-28 15:58:48,3.4,4.8
494,11.93,92.9828,2015-08-28 03:48:54,3.7,4.8
495,13.3895,92.7959,2015-08-26 16:36:45,3.4,4.8
496,10.5281,91.2497,2015-08-21 03:29:32,3.6,4.8
497,14.9491,98.334,2015-08-20 12:10:25,4.0,4.8
498,9.2555,92.9194,2015-08-19 18:28:07,3.6,4.8
499,13.8694,93.1451,2015-08-16 21:35:24,4.5,4.8
500,12.8364,92.8837,2015-08-14 06:39:43,3.7,4.8
501,11.6791,92.296,2015-08-03 20:47:47,4.7,4.8
502,15.65,94.0572,2015-08-01 11:40:24,3.8,4.8
503,12.9673,92.4466,2015-07-28 21:29:06,4.2,4.8
504,13.045,87.5502,2015-07-20 22:33:18,3.8,4.8
505,15.1098,98.4891,2015-07-14 14:25:12,4.4,4.8
506,12.331,93.4104,2015-07-11 09:58:41,3.7,4.8
507,12.9625,93.1128,2015-07-04 18:41:33,4.5,4.8
508,11.4053,95.1399,2015-07-03 07:02:12,3.8,4.8
509,11.3347,94.9516,2015-07-03 03:16:35,5.5,4.8
510,11.4525,94.8453,2015-07-03 02:20:33,4.8,4.8
511,13.0999,93.2155,2015-07-03 00:37:44,4.8,4.8
512,11.2432,94.9114,2015-06-30 15:48:04,4.5,4.8
513,9.6497,93.3138,2015-06-15 19:10:23,4.3,4.8
514,13.4315,93.9084,2015-06-15 15:46:28,3.6,4.8
515,13.9071,93.5981,2015-06-12 18:29:28,5.1,4.8
516,10.3765,92.8451,2015-06-10 13:07:18,3.7,4.8
517,10.9817,92.8262,2015-06-03 11:10:26,3.3,4.8
518,15.6522,96.2468,2015-06-03 08:02:41,4.0,4.8
519,10.5613,91.8279,2015-05-26 03:42:04,3.4,4.8
520,9.5872,92.5996,2015-05-24 01:32:57,4.0,4.8
521,10.5161,90.9521,2015-05-12 08:43:59,3.4,4.8
522,10.6452,91.2189,2015-05-12 08:29:26,4.0,4.8
523,12.5748,95.1515,2015-05-08 18:50:40,3.5,4.8
524,13.0466,95.9734,2015-05-08 17:49:56,3.5,4.8
525,13.732,92.8306,2015-05-08 03:02:32,4.5,4.8
526,12.596,95.2323,2015-05-06 14:45:26,4.4,4.8
527,13.9434,93.0418,2015-05-02 01:35:45,3.7,4.8
528,10.7692,91.9968,2015-05-01 08:58:42,5.3,4.8
529,14.034,93.1922,2015-04-29 01:29:50,4.2,4.8
530,11.2418,93.3864,2015-04-24 00:29:17,3.7,4.8
531,11.8887,95.171,2015-04-23 23:59:25,4.2,4.8
532,12.2233,94.9306,2015-04-23 23:58:21,4.9,4.8
533,14.1,92.8353,2015-04-21 00:17:28,4.9,4.8
534,10.7416,93.3529,2015-04-18 17:22:29,4.2,4.8
535,10.4346,91.6251,2015-04-16 01:58:47,3.7,4.8
536,10.8285,93.847,2015-04-14 22:02:00,4.1,4.8
537,14.0943,93.9636,2015-04-13 05:55:11,4.3,4.8
538,10.6243,92.0081,2015-04-11 21:48:23,3.7,4.8
539,14.0318,92.7927,2015-04-09 22:49:42,4.8,4.8
540,10.5567,93.3377,2015-04-03 12:45:22,4.6,4.8
541,9.8919,93.3965,2015-03-27 18:51:49,4.8,4.8
542,13.5093,91.9618,2015-03-25 10:13:11,4.3,4.8
543,12.6447,94.089,2015-03-17 14:52:53,3.4,4.8
544,9.8911,93.4203,2015-03-13 04:17:24,4.1,4.8
545,10.2157,91.3205,2015-03-10 02:32:35,3.4,4.8
546,13.3866,92.585,2015-03-08 15:43:45,4.6,4.8
547,9.6174,90.2835,2015-02-26 18:52:33,4.4,4.8
548,9.7769,93.0371,2015-02-23 14:43:41,3.3,4.8
549,10.5022,91.7997,2015-02-23 10:24:05,3.7,4.8
550,10.7824,92.0671,2015-02-23 06:32:07,4.5,4.8
551,11.2609,92.5166,2015-02-19 11:49:59,3.3,4.8
552,14.5748,94.1363,2015-02-18 09:16:36,3.8,4.8
553,10.1211,91.5372,2015-02-15 20:51:41,4.0,4.8
554,13.2086,92.2859,2015-02-11 03:30:13,5.3,4.8
555,10.0379,92.8999,2015-02-09 14:13:06,4.7,4.8
556,9.0845,92.4693,2015-02-09 00:33:27,4.1,4.8
557,14.0254,90.3227,2015-02-06 00:13:47,3.5,4.8
558,12.5793,92.022,2015-02-01 18:19:35,3.4,4.8
559,12.4016,95.1995,2015-01-30 06:37:35,4.2,4.8
560,11.4295,91.8414,2015-01-29 09:30:40,3.5,4.8
561,13.6822,93.3939,2015-01-27 23:18:35,3.5,4.8
562,10.5676,93.3747,2015-01-27 04:54:35,4.0,4.8
563,12.4384,92.7741,2015-01-26 18:29:25,4.4,4.8
564,12.7182,92.7555,2015-01-23 00:29:42,4.2,4.8
565,12.8062,93.0318,2015-01-22 07:43:13,4.0,4.8
566,11.7822,91.5574,2015-01-19 12:23:06,3.4,4.8
567,11.0009,93.5564,2015-01-10 13:06:35,4.6,4.8
568,10.5644,93.106,2015-01-08 19:43:07,3.2,4.8
569,12.8124,92.2203,2014-12-29 18:34:57,3.1,4.8
570,10.8346,91.8731,2014-12-26 19:49:44,3.4,4.8
571,10.5548,90.635,2014-12-26 12:28:36,3.6,4.8
572,11.2437,93.0684,2014-12-18 02:35:42,3.6,4.8
573,12.5494,96.0135,2014-12-12 21:08:09,3.6,4.8
574,11.7809,93.6035,2014-12-08 05:39:01,4.5,4.8
575,11.1802,93.5923,2014-11-29 18:01:01,4.6,4.8
576,12.4268,92.7593,2014-11-28 01:18:45,5.1,4.8
577,17.2234,96.3476,2014-11-28 01:09:40,4.4,4.8
578,10.7364,96.1405,2014-11-24 19:06:46,3.3,4.8
579,12.6904,91.3164,2014-11-19 19:56:22,3.5,4.8
580,8.8385,96.392,2014-11-19 12:26:25,3.7,4.8
581,11.8023,92.9551,2014-11-08 14:15:20,3.5,4.8
582,11.6403,91.9932,2014-11-04 04:19:24,3.9,4.8
583,16.2825,86.0727,2014-11-03 19:06:22,4.4,4.8
584,17.5711,94.3177,2014-10-27 14:33:46,4.4,4.8
585,13.2864,94.1588,2014-10-22 16:12:15,3.3,4.8
586,13.2791,91.4487,2014-10-22 01:17:10,4.0,4.8
587,17.0891,95.2945,2014-10-20 11:40:17,3.3,4.8
588,12.8759,93.8834,2014-10-12 03:32:46,5.2,4.8
589,11.2006,92.0632,2014-10-11 01:34:00,3.6,4.8
590,12.0178,95.8743,2014-10-10 02:47:38,3.7,4.8
591,14.0088,93.1401,2014-10-09 01:41:20,4.4,4.8
592,10.6561,92.525,2014-10-08 00:22:50,4.0,4.8
593,14.2715,93.1247,2014-10-06 14:10:21,4.6,4.8
594,11.513,92.437,2014-10-04 20:00:07,3.2,4.8
595,10.6375,92.3186,2014-10-03 03:48:46,4.3,4.8
596,12.9192,94.7623,2014-09-30 13:28:35,3.5,4.8
597,12.5152,95.1679,2014-09-26 04:21:24,5.5,4.8
598,12.4031,94.5606,2014-09-25 21:08:12,3.4,4.8
599,14.06,93.1583,2014-09-24 00:59:15,4.3,4.8
600,12.4444,93.6958,2014-09-23 01:39:24,3.6,4.8
601,13.1607,92.5667,2014-09-12 23:38:26,3.5,4.8
602,10.5496,91.7378,2014-09-09 23:11:48,4.0,4.8
603,14.3109,92.8559,2014-09-08 13:11:01,4.6,4.8
604,11.0893,93.0059,2014-09-06 11:16:38,3.6,4.8
605,16.4493,95.8313,2014-09-02 08:57:21,3.6,4.8
606,13.9135,92.5001,2014-09-01 17:05:23,3.3,4.8
607,9.4984,93.7856,2014-08-31 19:05:59,3.6,4.8
608,14.2999,93.1105,2014-08-25 08:43:03,4.6,4.8
609,9.0717,85.8,2014-08-24 15:54:20,4.1,4.8
610,12.3803,95.2249,2014-08-17 16:42:48,3.4,4.8
611,12.9858,92.4833,2014-08-16 12:47:02,3.9,4.8
612,9.2284,93.5937,2014-08-12 20:52:06,4.9,4.8
613,10.5702,91.7169,2014-08-09 22:18:37,4.4,4.8
614,12.5912,95.3368,2014-08-09 21:11:48,4.3,4.8
615,10.219,94.2376,2014-08-09 12:12:28,3.6,4.8
616,12.4128,91.6514,2014-08-08 19:12:11,3.3,4.8
617,15.9283,96.1768,2014-08-05 23:28:34,4.2,4.8
618,15.8545,96.2541,2014-08-05 16:11:53,4.6,4.8
619,15.8294,96.1266,2014-08-05 15:34:05,4.2,4.8
620,13.6033,93.3395,2014-08-04 07:18:48,3.6,4.8
621,11.8708,93.6433,2014-08-02 16:18:59,4.7,4.8
622,11.8316,98.9204,2014-08-02 11:01:06,3.6,4.8
623,12.5259,95.5536,2014-08-02 01:01:57,4.0,4.8
624,11.9976,95.1248,2014-08-01 21:47:04,4.6,4.8
625,12.4019,95.5705,2014-08-01 21:11:08,4.6,4.8
626,12.2928,96.0138,2014-08-01 16:20:24,4.1,4.8
627,12.1498,95.5538,2014-08-01 16:19:52,3.6,4.8
628,12.3854,95.1714,2014-07-31 19:35:06,3.7,4.8
629,11.5598,93.9423,2014-07-31 18:44:26,3.5,4.8
630,12.3436,95.0439,2014-07-31 17:34:08,5.1,4.8
631,12.4743,95.2033,2014-07-31 17:33:29,4.9,4.8
632,12.6073,95.8401,2014-07-31 15:35:09,3.7,4.8
633,12.5815,95.6085,2014-07-31 15:33:50,3.6,4.8
634,12.4404,95.3165,2014-07-31 14:21:11,4.6,4.8
635,12.388,95.192,2014-07-31 13:40:59,5.8,4.8
636,12.3162,95.1948,2014-07-31 13:40:27,4.4,4.8
637,14.062,92.9675,2014-07-30 08:37:56,3.8,4.8
638,10.5826,93.6777,2014-07-29 21:55:01,3.1,4.8
639,14.3245,93.0942,2014-07-29 07:07:10,5.3,4.8
640,14.3603,93.0904,2014-07-29 07:07:07,5.4,4.8
641,10.6763,93.9134,2014-07-28 22:42:13,3.2,4.8
642,13.6419,93.6581,2014-07-02 21:48:50,3.6,4.8
643,11.9283,93.2537,2014-06-28 05:57:04,4.4,4.8
644,8.8926,93.7566,2014-06-26 17:12:48,4.2,4.8
645,11.0137,92.056,2014-06-18 07:53:15,3.6,4.8
646,10.3814,93.6808,2014-06-16 21:29:55,4.4,4.8
647,9.3188,92.4351,2014-06-14 20:30:30,3.4,4.8
648,10.8933,91.7992,2014-06-10 19:45:45,4.0,4.8
649,10.7463,92.0231,2014-06-04 16:55:40,3.6,4.8
650,16.517,95.6308,2014-05-31 17:31:45,4.7,4.8
651,10.0201,93.6073,2014-05-18 03:53:38,3.8,4.8
652,9.8748,91.9103,2014-05-17 21:01:00,3.5,4.8
653,11.8529,92.072,2014-05-16 19:35:11,3.4,4.8
654,12.1516,95.2422,2014-05-12 08:33:27,4.5,4.8
655,13.4652,93.4373,2014-05-09 20:23:22,4.3,4.8
656,13.6434,92.8733,2014-05-01 00:56:11,4.1,4.8
657,11.2945,92.4103,2014-04-29 16:03:52,3.3,4.8
658,15.2239,96.3653,2014-04-27 07:29:53,4.1,4.8
659,14.0783,93.701,2014-04-26 20:44:40,3.4,4.8
660,14.2568,93.7554,2014-04-26 20:43:52,3.5,4.8
661,13.7016,94.0883,2014-04-23 17:09:02,3.3,4.8
662,9.7827,92.4297,2014-04-21 18:28:26,3.2,4.8
663,14.115,93.2729,2014-04-17 15:42:10,3.7,4.8
664,11.2321,93.6041,2014-04-14 11:07:22,4.2,4.8
665,10.3928,93.0893,2014-04-11 11:51:12,3.6,4.8
666,12.2872,93.1255,2014-04-11 00:45:06,4.8,4.8
667,11.1059,91.3197,2014-04-08 04:26:02,3.6,4.8
668,8.8708,93.022,2014-04-03 10:32:11,3.4,4.8
669,12.605,95.1878,2014-03-31 04:36:33,4.1,4.8
670,10.9709,95.0897,2014-03-30 19:39:48,3.3,4.8
671,13.9065,92.9991,2014-03-26 08:34:40,4.6,4.8
672,13.8635,93.9775,2014-03-19 14:02:12,4.4,4.8
673,12.8411,95.4567,2014-03-18 12:48:40,4.2,4.8
674,13.6715,92.8131,2014-03-11 11:23:54,4.8,4.8
675,13.8668,93.082,2014-03-10 20:44:41,3.3,4.8
676,12.5235,93.2778,2014-03-09 23:01:13,4.1,4.8
677,9.2469,93.475,2014-03-07 17:54:17,3.2,4.8
678,10.5339,94.4731,2014-03-03 04:00:24,3.6,4.8
679,11.0168,92.1679,2014-03-01 06:06:29,4.6,4.8
680,11.7153,93.0688,2014-02-22 22:20:31,3.5,4.8
681,13.9874,92.9037,2014-02-19 15:02:10,4.4,4.8
682,9.019,91.5817,2014-02-18 21:04:12,3.7,4.8
683,9.8397,93.6641,2014-02-16 05:19:22,4.0,4.8
684,11.4231,93.4809,2014-02-13 06:23:38,4.2,4.8
685,12.1455,94.9735,2014-02-07 05:13:50,3.4,4.8
686,11.8069,94.8373,2014-02-07 03:15:16,4.5,4.8
687,11.9418,95.0491,2014-02-07 02:04:58,4.1,4.8
688,12.3022,95.064,2014-02-02 23:43:59,5.4,4.8
689,13.945,93.2075,2014-02-01 11:20:06,3.8,4.8
690,14.2055,93.1915,2014-01-27 20:12:45,4.3,4.8
691,13.1616,95.7902,2014-01-24 13:48:58,4.4,4.8
692,9.0489,94.66,2014-01-21 07:25:28,3.7,4.8
693,17.0306,98.329,2014-01-19 20:07:06,2.5,4.8
694,14.0526,92.9888,2014-01-18 20:51:19,3.8,4.8
695,15.1851,95.9054,2014-01-18 15:29:01,3.7,4.8
696,15.3058,96.1495,2014-01-18 00:55:48,4.6,4.8
697,16.011,82.519,2014-01-18 00:48:49,2.8,4.8
698,14.7628,95.3915,2014-01-18 00:18:48,4.4,4.8
699,15.3597,96.4256,2014-01-17 22:26:46,4.2,4.8
700,8.9051,93.6887,2014-01-14 08:36:09,4.4,4.8
701,16.6308,94.003,2014-01-09 04:47:21,3.8,4.8
702,16.3978,95.7815,2013-12-30 10:44:56,3.7,4.8
703,11.7868,95.834,2013-12-29 11:49:52,4.1,4.8
704,12.3029,95.1888,2013-12-29 11:45:31,4.4,4.8
705,13.9515,93.1474,2013-12-28 17:17:41,3.5,4.8
706,10.4516,94.1418,2013-12-27 14:05:12,3.8,4.8
707,17.5167,94.3163,2013-12-25 04:14:15,3.7,4.8
708,10.9089,91.8751,2013-12-25 02:57:59,4.3,4.8
709,14.2552,93.0291,2013-12-20 03:04:36,4.9,4.8
710,9.5583,92.9361,2013-12-09 07:39:39,4.9,4.8
711,11.5083,93.7182,2013-12-07 01:06:38,4.6,4.8
712,12.0648,95.1034,2013-12-04 16:24:11,3.5,4.8
713,13.8247,92.9334,2013-12-04 03:59:16,4.7,4.8
714,10.1686,91.0798,2013-11-22 03:34:56,3.5,4.8
715,12.3447,95.1198,2013-11-20 10:09:19,5.6,4.8
716,11.1201,91.9644,2013-11-10 20:30:05,4.4,4.8
717,14.0981,93.0699,2013-11-06 09:34:44,4.4,4.8
718,14.2335,93.1136,2013-11-04 12:56:21,4.8,4.8
719,10.4641,92.7725,2013-11-03 06:54:06,4.8,4.8
720,17.5029,96.0734,2013-11-02 11:13:07,3.9,4.8
721,13.7315,96.7402,2013-11-01 15:54:23,4.3,4.8
722,13.5787,96.3731,2013-11-01 12:14:43,3.1,4.8
723,9.8735,92.7597,2013-10-28 08:40:40,4.4,4.8
724,15.5158,97.3159,2013-10-26 18:06:24,3.7,4.8
725,14.3004,93.0744,2013-10-26 11:06:25,4.2,4.8
726,17.2066,95.7953,2013-10-26 01:44:15,3.5,4.8
727,14.2339,93.0535,2013-10-24 20:14:30,4.2,4.8
728,14.1083,93.0205,2013-10-24 18:16:37,3.5,4.8
729,14.2349,93.1142,2013-10-24 17:57:37,5.5,4.8
730,11.4581,93.4258,2013-10-20 11:34:11,3.7,4.8
731,14.0799,92.9905,2013-10-17 00:33:14,4.2,4.8
732,10.5799,91.3773,2013-10-15 00:41:04,4.6,4.8
733,10.7378,91.7494,2013-10-13 05:53:00,4.1,4.8
734,10.6083,91.3059,2013-10-13 05:44:15,3.8,4.8
735,10.51,91.5441,2013-10-13 05:41:49,3.7,4.8
736,12.6952,93.1397,2013-10-09 14:47:13,3.2,4.8
737,10.3594,92.1855,2013-10-09 11:35:59,4.3,4.8
738,9.7614,93.7376,2013-10-08 09:31:09,4.6,4.8
739,12.9513,92.6571,2013-10-06 06:59:09,4.5,4.8
740,10.1034,92.2768,2013-10-04 05:13:26,3.7,4.8
741,13.982,92.7709,2013-10-01 14:09:59,3.5,4.8
742,12.9652,93.2253,2013-09-18 15:43:02,4.4,4.8
743,16.7086,94.5349,2013-09-15 22:47:27,4.3,4.8
744,11.9269,93.8,2013-09-12 17:38:53,3.9,4.8
745,10.442,92.2346,2013-09-11 10:09:40,4.5,4.8
746,10.9047,93.4178,2013-09-05 14:57:59,3.7,4.8
747,8.9816,93.8237,2013-09-05 01:13:29,4.2,4.8
748,10.2431,94.0584,2013-09-05 00:52:03,3.7,4.8
749,10.2553,94.1451,2013-09-04 16:44:06,3.8,4.8
750,16.6402,95.7792,2013-09-02 12:20:46,3.4,4.8
751,11.6367,93.7067,2013-09-01 15:08:30,3.5,4.8
752,11.6453,92.5542,2013-08-31 23:37:15,3.9,4.8
753,10.9232,93.4172,2013-08-31 13:25:56,3.4,4.8
754,10.7121,91.5709,2013-08-27 04:57:08,3.7,4.8
755,14.1481,92.406,2013-08-24 20:06:31,3.9,4.8
756,9.7478,91.5924,2013-08-23 23:02:07,3.6,4.8
757,13.8244,92.6407,2013-08-23 14:18:00,3.7,4.8
758,10.5269,94.5328,2013-08-18 03:58:27,3.5,4.8
759,11.1007,95.1956,2013-08-18 00:14:40,4.2,4.8
760,11.0629,95.1372,2013-08-17 21:48:18,3.7,4.8
761,11.2385,93.2322,2013-08-17 14:41:19,4.6,4.8
762,10.9551,95.0594,2013-08-15 16:51:35,4.6,4.8
763,10.3465,93.2809,2013-08-12 05:06:04,4.0,4.8
764,10.3161,93.8297,2013-08-11 06:08:29,3.9,4.8
765,14.0826,93.0855,2013-08-08 20:15:27,3.7,4.8
766,13.515,92.3964,2013-08-08 20:14:53,3.4,4.8
767,15.7649,95.7721,2013-08-04 16:20:25,3.5,4.8
768,13.9798,92.9314,2013-07-29 02:26:26,4.5,4.8
769,10.0757,91.0898,2013-07-25 02:41:36,3.7,4.8
770,13.0895,93.1765,2013-07-24 19:51:57,4.7,4.8
771,13.2389,95.2716,2013-07-23 03:27:06,3.8,4.8
772,14.8024,96.5248,2013-07-22 15:46:37,3.7,4.8
773,10.2179,92.95,2013-07-20 17:16:51,3.6,4.8
774,12.0725,92.2246,2013-07-13 10:40:59,3.8,4.8
775,10.9252,91.687,2013-07-11 23:25:58,4.2,4.8
776,12.0446,92.5991,2013-07-11 19:50:00,3.8,4.8
777,13.0107,95.8123,2013-07-11 10:23:52,3.9,4.8
778,10.6794,93.4608,2013-06-28 15:35:55,4.9,4.8
779,9.358,91.2404,2013-06-26 05:48:46,4.9,4.8
780,9.0803,92.4099,2013-06-18 10:13:02,3.7,4.8
781,13.4505,93.109,2013-06-18 08:01:16,3.8,4.8
782,13.8085,92.3077,2013-06-15 08:05:41,4.1,4.8
783,10.5032,91.5188,2013-06-06 13:03:24,4.6,4.8
784,12.5265,90.2102,2013-05-29 20:00:21,3.6,4.8
785,13.7305,92.9268,2013-05-27 13:13:50,3.8,4.8
786,13.9652,93.0976,2013-05-14 14:57:01,4.1,4.8
787,15.2458,96.3714,2013-05-07 21:08:00,3.8,4.8
788,15.2604,96.3699,2013-05-07 21:04:52,4.3,4.8
789,13.9431,92.9673,2013-05-07 15:01:46,4.3,4.8
790,15.2643,96.2009,2013-05-07 08:59:32,4.2,4.8
791,13.3251,92.1634,2013-05-06 20:53:56,4.4,4.8
792,9.8131,93.6332,2013-05-06 12:37:18,3.4,4.8
793,14.2007,93.0376,2013-05-04 00:36:43,3.9,4.8
794,12.8882,93.3341,2013-05-03 04:16:09,4.5,4.8
795,14.0914,93.2774,2013-04-25 11:44:54,4.0,4.8
796,13.8934,93.0222,2013-04-18 21:18:42,4.2,4.8
797,12.941,93.0811,2013-04-14 09:55:35,4.1,4.8
798,9.1496,93.637,2013-04-13 14:36:42,3.7,4.8
799,9.2119,92.9506,2013-04-13 05:03:52,3.6,4.8
800,9.0713,93.6459,2013-04-12 14:43:18,3.2,4.8
801,13.0411,93.0918,2013-04-08 14:42:18,3.9,4.8
802,12.0691,94.2394,2013-04-01 22:52:30,3.5,4.8
803,10.5177,91.4872,2013-04-01 20:50:35,3.4,4.8
804,10.3556,91.1407,2013-04-01 18:51:22,3.5,4.8
805,10.5837,91.7402,2013-04-01 18:14:02,3.7,4.8
806,10.5673,91.8816,2013-04-01 14:42:03,3.3,4.8
807,13.983,93.1525,2013-03-30 20:23:13,3.5,4.8
808,10.721,90.8248,2013-03-30 18:42:50,3.3,4.8
809,9.9067,90.1317,2013-03-29 06:25:11,3.5,4.8
810,11.0737,93.3512,2013-03-26 04:26:18,4.5,4.8
811,9.596,91.3672,2013-03-24 04:04:45,3.6,4.8
812,10.3406,93.7673,2013-03-23 20:47:04,3.4,4.8
813,14.3748,93.092,2013-03-20 23:02:06,4.3,4.8
814,12.688,93.699,2013-03-20 02:10:26,4.7,4.8
815,15.3579,92.2184,2013-03-17 22:18:36,3.5,4.8
816,13.153,93.4632,2013-03-14 11:11:47,3.9,4.8
817,11.5928,92.3832,2013-03-06 21:24:32,3.6,4.8
818,17.5237,95.6407,2013-03-04 03:16:02,3.5,4.8
819,13.2989,95.8528,2013-02-26 14:42:33,4.5,4.8
820,13.1854,95.6991,2013-02-26 13:44:18,3.4,4.8
821,13.3421,95.8344,2013-02-26 12:23:39,4.2,4.8
822,13.2941,95.8045,2013-02-26 12:12:03,4.2,4.8
823,12.9544,93.2485,2013-02-26 04:32:40,3.7,4.8
824,11.0067,92.0088,2013-02-24 14:33:22,4.7,4.8
825,13.9355,93.3038,2013-02-17 12:10:09,2.9,4.8
826,11.2954,93.0282,2013-02-12 14:20:01,3.5,4.8
827,14.7805,93.1967,2013-02-12 11:55:15,3.2,4.8
828,12.1388,92.4345,2013-02-10 15:22:57,3.6,4.8
829,13.8465,92.9208,2013-02-10 06:39:34,3.9,4.8
830,12.7383,93.1597,2013-02-09 10:49:18,3.7,4.8
831,9.8946,92.6944,2013-02-07 22:00:37,3.5,4.8
832,13.9172,93.0969,2013-02-07 18:29:40,3.5,4.8
833,13.1749,91.9147,2013-02-05 04:06:20,3.5,4.8
834,13.9023,92.9066,2013-02-05 03:57:28,4.8,4.8
835,11.695,92.7438,2013-02-04 01:19:27,4.6,4.8
836,8.9303,92.2148,2013-02-02 23:15:35,3.4,4.8
837,16.218,96.2565,2013-02-02 06:36:52,3.7,4.8
838,13.0039,93.9893,2013-02-01 01:22:51,3.7,4.8
839,14.0989,93.0264,2013-01-31 20:30:59,4.6,4.8
840,9.1854,93.625,2013-01-31 16:51:06,3.8,4.8
841,13.4107,93.1247,2013-01-30 14:17:07,3.4,4.8
842,16.5504,95.9321,2013-01-30 13:37:01,3.4,4.8
843,12.5481,93.8755,2013-01-30 00:33:42,3.3,4.8
844,10.2917,93.1007,2013-01-28 07:08:38,3.6,4.8
845,12.7575,93.2546,2013-01-23 17:36:04,3.4,4.8
846,16.3595,95.9258,2013-01-22 02:06:14,3.6,4.8
847,13.5615,93.0093,2013-01-15 18:19:38,3.3,4.8
848,11.6136,92.8992,2013-01-14 19:18:39,3.4,4.8
849,11.2647,92.9375,2013-01-13 19:07:49,3.4,4.8
850,11.1183,91.9398,2013-01-12 09:45:44,4.1,4.8
